"PA_status", "BR", "BRenblr", "BRenblr_habit_consistency", "BRenblr_impl_intent", "BRenblr_action_planning_schedule", "BRenblr_impl_intent_places", "BRenblr_impl_intent_graded_tasks", "BRenblr_impl_intent_clearmind", "BRenblr_impl_intent_variety", "BR_action_planning", "BRenblr_reminders", "BRenblr_impl_intent_find_joy", "BRenblr_habit_routine", "BRenblr_habit_find_joy", "BRenblr_min_distract_impl_intent", "BRenblr_goal_setting", "BRenblr_impl_intent_remind_benefit", "BRenblr_action_planning_motivation", "BRenblr_impl_intent_weather", "BRenblr_self_monitoring", "BRbrrier", "BRbrrier_self_monitoring_HR_breathing", "BRbrrier_overexert", "BRbrrier_symptom_monitoring", "BRbrrier_self_monitoring", "BRbrrier_habit_discontinuity", "BaCap", "BaCapenblr", "BaCapenblr_selfEfficacy", "BaCapbrrier", "BaCapbrrier_selfEfficacy_prcvd_smptmsHF", "BaCapbrrier_selfEfficacy_HF", "BaCapbrrier_selfEfficacy_heart", "BaCapbrrier_selfEfficacy_prcvd_smptms", "BaCapbrrier_perceived_exertion", "BaCapbrrier_selfEfficacy_hlth_cndtns_typePA", "BaCapbrrier_selfEfficacy_.hlth_cndtns", "BaCapbrrier_selfEfficacy_older_age", "BaCon", "BaConenblr", "BaConenblr_pos_expctncy_health", "BaConenblr_pos_expctncy_mood", "BaConenblr_pos_expctncy_HFmanage", "BaConenblr_pos_expctncy_RAmanage", "BaConenblr_pos_expctncy_mobility", "BaConenblr_pos_expctncy_cardio_health", "BaConbrrier", "BaConbrrier_risk_heart", "BaConbrrier_risk_safety_exercise", "BaConbrrier_neg_expctncy_sympcomrbd", "BaConbrrier_neg_expctncy_symptoms_HF", "BaConbrrier_risk_health_conditions", "ECR", "ECRenblr", "ECRenblr_environment", "ECRenblr_equipment", "ECRenblr_fascilities", "ECRenblr_cardiac_device", "ECRenblr_exercise_programmes", "ECRbrrier", "ECRbrrier_cardiac_device", "ECRbrrier_weather", "ECRbrrier_environment", "ECRbrrier_lack_fascilities", "Emotion", "Emotionenblr", "Emotionenblr_mood", "Emotionbrrier", "Emotionbrrier_stress_anxiety", "Emotionbrrier_negative_emotions", "Emotionbrrier_frustration", "Emotionbrrier_fear", "Emotionbrrier_mood", "Goals", "Goalsenblr", "Goalsenblr_goal_priority", "Goalsenblr_goal_outcome_independ", "Goalsenblr_goal_outcome_preventMI", "Goalsenblr_goal_behaviour", "Goalsenblr_goal_outcome_health", "Goalsbrrier", "Goalsbrrier_goal_conflict", "Goalsbrrier_goal_behavioural", "Intention", "Intentionenblr", "Intentionenblr_to_increase", "Intentionenblr_maintain_HP", "Intentionenblr_maintain_within_ability", "Intentionbrrier", "Knowledge", "Knowledgeenblr", "Knowledgeenblr_.safety", "Knowledgeenblr_.symptom_manage", "Knowledgeenblr_.somatic", "Knowledgeenblr_benefits", "Knowledgeenblr_.disease", "Knowledgebrrier", "Knowledgebrrier_safety", "Knowledgebrrier_exercise.techniques", "MADP", "MADPenblr", "MADPenblr_pros.cons", "MADPbrrier", "MADPbrrier_symptom.hypervigilance", "MADPbrrier_attention.distraction", "MADPbrrier_symptom.hypervigilance.1", "MADPbrrier_forgetfulness", "Optimism", "Optimismenblr", "Optimismenblr_positive_attitude_PA", "Optimismenblr_new_ways_active", "Optimismenblr_future_ability", "Optimismenblr_positive_attitude", "Optimismenblr_positive_attitude.1", "Optimismenblr_positive_attitude.2", "Optimismbrrier", "Optimismbrrier_pesimistic_expectation", "Reinforcement", "Reinforcementenblr", "Reinforcementenblr_.extrinsic_reward_praise", "Reinforcementenblr_intrinsic_reward", "Reinforcementenblr_extrinsic_reward_accomplish", "Reinforcementenblr_positive_feedback", "Reinforcementbrrier", "Reinforcementbrrier_negative.reward_progress", "Reinforcementbrrier_negative.reward_completion", "SIenblr", "SIenblr.1", "SIenblr_social_support_practical_compan", "SIenblr_clinical_advice", "SIenblr_social_support_emotional", "SIenblr_clinical_advice_reassurance", "SIenblr_social.support_practical_clinical", "SIbrrier", "SIbrrier_clinical_advice", "SIbrrier_clinical_advice_typePA", "SIbrrier_social_influences", "SPR", "X.SPRenblr", "SPRenblr_perceived_identity", "SPRbrrier", "SPRbrrier_perceived_identity", "Skills", "Skillsenblr", "Skillsenblr_safety", "Skillsenblr_symptom_management", "Skillsenblr_equipment", "Skillsenblr_exercise_techniques", "Skillsenblr_symptom_hypervigilance", "Skillsbrrier", "Skillsbrrier_lack_skills_symptom_management", "Skillsbrrier_lack_skills._equipment", "Skillsbrrier_lack_skills_symptom_hypervigilance", "Skillsbrrier_lack_exercise_techniques"
4.32558139534884, 1.50403093167365, 1.75905702715947, 1.08688562704404, 4.32558139534884, 1, 1, 1, 1, 1, 1, 0.140772532188841, 24.7525423728814, 1, 1, 1, 1.60293677048873, 1, 1, 1.08019456366237, 1, 0.140772532188841, 1, 0.140772532188841, 1, 1, 1, 1.09507831278592, 7.67333333333333, 7.67333333333333, 0.93544577327526, 17.8518518518519, 0.140772532188841, 1, 1, 0.831448940656692, 0.608923046212197, 0.565258602926025, 1, 0.890326629192302, 1.16733339779332, 0.90991900809919, 2.99712330356107, 1, 1, 0.140772532188841, 4.32558139534884, 0.549099099099099, 4.32558139534884, 1, 1, 1, 0.460412724159683, 0.549099099099099, 0.738916632208404, 0.738916632208404, 1, 1, 1, 1, 0.392758293838863, 1, 0.392758293838863, 1, 1, 1.34404242579762, 0.608923046212197, 0.608923046212197, 2.03222628683354, 4.32558139534884, 1, 1, 1, 1.55461839895503, 1.77922130790032, 35.2808219178082, 7.67333333333333, 1, 1, 28.2380952380952, 1, 0.426890756302521, 0.426890756302521, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.325667329072453, 1, 1, 0.325667329072453, 0.0752886836027714, 1, 1, 4.32558139534884, 0.426890756302521, 0.426890756302521, 1, 0.140772532188841, 1, 0.0752886836027714, 0.608923046212197, 7.67333333333333, 1, 1, 1.08975278596132, 1.08975278596132, 1, 0.325667329072453, 2.51305038944524, 1, 1, 1, 1, 0.822995684760391, 0.822995684760391, 1, 7.67333333333333, 0.738916632208404, 0.140772532188841, 1, 1, 1, 1, 1, 0.140772532188841, 1, 1, 0.140772532188841, 0.140772532188841, 2.03222628683354, 4.32558139534884, 4.32558139534884, 1, 1, 1, 1, 1.55461839895503, 1, 4.32558139534884, 1, 1.08019456366237
4.28196721311475, 5.02154615185728, 5.02154615185728, 14.2582781456954, 14.2582781456954, 7.58552631578947, 0.704129833876132, 1, 1, 10.9108910891089, 1, 0.164440734557596, 17.6279069767442, 0.164440734557596, 4.28196721311475, 1, 1, 4.28196721311475, 1, 10.9108910891089, 1, 1, 1, 1, 1, 1, 1, 0.530912245250661, 0.704129833876132, 0.704129833876132, 0.52324819908317, 1, 0.089171974522293, 1, 0.651151984511133, 10.9108910891089, 0.089171974522293, 0.164440734557596, 1, 1.08609641766654, 0.80998141603998, 1.15536136041568, 1, 0.0609756097560976, 0.665298237140787, 1, 0.089171974522293, 2.33691608102522, 1.794194945371, 1, 1, 1, 2.48544436369854, 0.566309916522588, 2.34464173180466, 7.58552631578947, 7.58552631578947, 1, 1, 0.164440734557596, 0.289522116979689, 1, 7.58552631578947, 0.197880333335937, 0.0609756097560976, 0.972945702213533, 0.704129833876132, 0.704129833876132, 1.2473695193744, 7.58552631578947, 1, 1, 1, 0.164440734557596, 5.15247634947134, 24.4347826086957, 17.6279069767442, 1, 1, 7.58552631578947, 1, 1.2473695193744, 0.164440734557596, 7.58552631578947, 1, 1, 1, 1, 1, 1, 4.28196721311475, 4.28196721311475, 4.28196721311475, 1, 1, 1, 1, 1, 1, 1, 0.26109556177529, 4.28196721311475, 4.28196721311475, 0.0609756097560976, 0.0609756097560976, 1, 1, 1, 1.2473695193744, 1.2473695193744, 1, 1, 0.164440734557596, 1, 1, 7.58552631578947, 1, 1, 7.58552631578947, 7.58552631578947, 1, 4.28196721311475, 4.28196721311475, 1, 1, 1, 1, 0.638254514791652, 0.638254514791652, 1, 14.2582781456954, 1.27143881553971, 0.201142138140074, 4.28196721311475, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.158988009259551, 0.164440734557596, 1, 1, 1, 0.164440734557596, 1, 0.197880333335937, 1, 0.381831471233163, 0.164440734557596, 0.381831471233163
3.99700598802395, 2.08225423545916, 2.43097888631884, 19.2553191489362, 16.1666666666667, 0.467228313553748, 3.99700598802395, 0.209944751381215, 1, 1, 1, 0.839150428424918, 3.99700598802395, 1, 3.99700598802395, 1, 0.811731775587197, 1, 1, 10.0451807228916, 1, 0.819666159322092, 0.467228313553748, 3.99700598802395, 1, 1, 1, 0.187003338505666, 7.01201201201201, 7.01201201201201, 0.11619478336537, 1, 0.116894574327305, 1, 0.61914284746203, 0.0808080808080808, 0.209944751381215, 0.0313293818797629, 0.0416467209191001, 0.664361124894607, 1.03663700924448, 1.29744505393366, 0.209944751381215, 1, 1, 1, 0.209944751381215, 0.327831491326595, 0.819666159322092, 0.209944751381215, 0.061635809702367, 1, 0.5666272332939, 1.25168400362199, 10.0451807228916, 3.99700598802395, 7.01201201201201, 1, 1, 1, 0.911960523652438, 3.99700598802395, 1.55598538577262, 0.322990382870622, 0.209944751381215, 0.348803331525944, 0.322990382870622, 0.322990382870622, 0.467228313553748, 1, 1, 1, 1, 0.467228313553748, 1.995788954045, 4.46406988955822, 10.0451807228916, 0.209944751381215, 7.01201201201201, 4.69495351030858, 1, 0.61914284746203, 0.61914284746203, 1, 0.116894574327305, 0.116894574327305, 0.116894574327305, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2.10893296944685, 1, 1, 2.10893296944685, 3.99700598802395, 1, 3.99700598802395, 0.839150428424918, 2.82703578999875, 2.31393691516391, 7.01201201201201, 0.467228313553748, 1, 16.1666666666667, 0.209944751381215, 3.99700598802395, 7.01201201201201, 7.01201201201201, 2.31393691516391, 3.34727255013923, 1, 1, 3.34727255013923, 1, 0.209944751381215, 1, 0.209944751381215, 1.19643320584172, 1.19643320584172, 0.467228313553748, 16.1666666666667, 1.17422712464326, 0.819666159322092, 0.467228313553748, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.811731775587197, 3.99700598802395, 1, 1, 3.99700598802395, 1, 1, 0.5666272332939, 1, 0.209944751381215, 0.116894574327305, 7.01201201201201
4.33666666666667, 2.70753315357949, 2.70753315357949, 1.35868465697389, 1, 1, 1, 1, 7.69565217391304, 1, 1, 1, 11.0771812080537, 4.33666666666667, 1, 1, 14.4814814814815, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.479295254890435, 4.33666666666667, 4.33666666666667, 0.412245169068087, 0.170671085335543, 0.402816795046066, 0.170671085335543, 7.69565217391304, 0.170671085335543, 1, 0.704628926237279, 0.092886270956049, 0.876404437651184, 0.509964856034043, 0.685005155398439, 1.890554539237, 0.0482529118136439, 1, 1, 0.275859058309947, 1.79458427981041, 21.3593220338983, 1.31342530888657, 0.170671085335543, 4.33666666666667, 1.37325184113112, 0.804172708232641, 3.05651156541795, 3.05651156541795, 1, 1, 1, 1, 0.298544601330984, 0.168236348505217, 4.33666666666667, 1, 1, 1.66348014303384, 1.31342530888657, 1.31342530888657, 1.890554539237, 4.33666666666667, 1, 1, 1, 1.31342530888657, 0.804172708232641, 1.19828064337216, 0.74014360673847, 1.34513081273389, 1, 1.31342530888657, 1, 0.092886270956049, 0.170671085335543, 0.170671085335543, 4.33666666666667, 4.33666666666667, 1, 1, 4.33666666666667, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.298544601330984, 0.74014360673847, 0.74014360673847, 0.209256794231836, 0.402816795046066, 1, 0.092886270956049, 1, 1.02891805512053, 1.02891805512053, 1, 0.74014360673847, 0.74014360673847, 4.33666666666667, 1, 1, 1, 1, 4.23833195249931, 4.23833195249931, 1, 11.0771812080537, 2.47157016171101, 1, 1, 1, 1, 1.38280195067803, 1.61361091136286, 1, 1.66348014303384, 1.57966947302775, 1.31342530888657, 1, 0.170671085335543, 1, 1, 0.170671085335543, 0.402816795046066, 0.402816795046066, 0.402816795046066, 1, 1, 0.74014360673847, 1, 1, 1, 1, 1, 1, 0.74014360673847, 1, 4.33666666666667, 1, 0.74014360673847
5.85922330097087, 1.85451219512195, 1.85451219512195, 30.8805970149254, 20.7241379310345, 0.206131711311264, 0.129565217391304, 1, 5.85922330097087, 1, 1, 0.759151540734487, 10.7658536585366, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.603564356435644, 1.39488016967126, 1.39488016967126, 0.442618503712164, 0.129565217391304, 0.0688372093023256, 0.759151540734487, 5.85922330097087, 5.85922330097087, 1, 0.129565217391304, 1, 0.756119433932922, 1.1861324394409, 1.21316330320664, 5.85922330097087, 1, 1, 1, 0.741091321610891, 0.41448275862069, 0.403332580717995, 0.129565217391304, 0.129565217391304, 1, 0.733627450980392, 0.741091321610891, 5.85922330097087, 5.85922330097087, 1, 1, 1, 1, 0.403332580717995, 1, 1, 0.403332580717995, 1, 0.368091822094691, 0.759151540734487, 0.759151540734487, 0.303116268055884, 5.85922330097087, 1, 1, 0.0466666666666667, 0.403332580717995, 46.5, 30.8805970149254, 20.7241379310345, 5.85922330097087, 1, 1, 5.85922330097087, 15.7205882352941, 15.7205882352941, 1, 0.759151540734487, 0.759151540734487, 0.129565217391304, 1, 5.85922330097087, 1, 0.403332580717995, 0.403332580717995, 1, 5.85922330097087, 1, 0.0688372093023256, 1, 1, 1, 1, 0.273430420711974, 1, 1, 0.273430420711974, 5.85922330097087, 0.129565217391304, 1, 0.0688372093023256, 2.12573412009719, 2.12573412009719, 15.7205882352941, 10.7658536585366, 1, 0.129565217391304, 5.85922330097087, 0.129565217391304, 1, 1, 0.129565217391304, 1, 1, 1, 1, 1, 0.129565217391304, 0.129565217391304, 1, 0.869453702361976, 0.869453702361976, 1, 0.129565217391304, 0.729090153718321, 10.7658536585366, 1, 1, 1, 1, 1, 1.39488016967126, 10.7658536585366, 10.7658536585366, 0.129565217391304, 0.129565217391304, 5.85922330097087, 5.85922330097087, 1, 1, 1, 5.85922330097087, 1, 1, 1, 1, 1, 1
4.42808219178082, 0.964764196894161, 1.04845869333562, 1.29161399208806, 0.452736654585663, 0.186178861788618, 1, 0.824415302372202, 1, 1, 1, 4.42808219178082, 21.9268292682927, 1, 1, 1, 0.236583114738172, 0.186178861788618, 1, 0.186178861788618, 4.42808219178082, 0.186178861788618, 1, 0.186178861788618, 1, 1, 1, 0.39523596176822, 1, 1, 0.39523596176822, 0.0430210325047801, 0.824415302372202, 1, 11.3551724137931, 0.102242152466368, 0.452736654585663, 1, 1, 1.44959928762244, 1.48388768936248, 1.5546580398988, 7.87972508591065, 11.3551724137931, 0.798026048895057, 0.186178861788618, 0.186178861788618, 1.29161399208806, 4.42808219178082, 2.11409307541351, 0.102242152466368, 1, 4.42808219178082, 0.882654493180223, 1.51877356587584, 1.16097726921293, 1, 4.42808219178082, 1, 1, 0.660799001248439, 1, 0.534100540414447, 1, 4.42808219178082, 1.29161399208806, 0.824415302372202, 0.824415302372202, 1.51877356587584, 1, 1, 1, 1, 1.51877356587584, 1.08022284842688, 7.45573718503143, 7.87972508591065, 2.76562579120601, 1, 14.8546712802768, 4.42808219178082, 0.0308437067773167, 0.0308437067773167, 1, 0.186178861788618, 0.186178861788618, 0.186178861788618, 1, 1, 1, 1.46703824770206, 1.46703824770206, 7.87972508591065, 1, 1, 1, 0.186178861788618, 1, 1, 1, 0.606682970571452, 1, 1, 0.606682970571452, 0.553776345046972, 1, 1, 0.824415302372202, 1.54098769161066, 1.54098769161066, 1, 0.452736654585663, 1, 4.42808219178082, 7.87972508591065, 1.46703824770206, 1, 1, 2.97506726457399, 2.97506726457399, 1, 11.3551724137931, 1.87905455904335, 1, 1, 1, 1, 0.861206436360863, 0.861206436360863, 0.186178861788618, 1, 0.553776345046972, 5.4174782484667, 0.190500667906441, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.452736654585663, 0.186178861788618, 1, 1, 1, 0.186178861788618, 1, 0.824415302372202, 4.42808219178082, 1, 1, 0.186178861788618
6.15979381443299, 1.86831232325907, 2.01845257364843, 1.20943561593284, 11.3730569948187, 0.0808080808080808, 1, 1, 1, 11.3730569948187, 1, 6.15979381443299, 11.3730569948187, 6.15979381443299, 1, 1, 1.70885491348294, 1, 1, 1, 0.150254668930391, 0.925537780267096, 0.150254668930391, 1, 1, 6.15979381443299, 1, 0.770831743476964, 6.15979381443299, 6.15979381443299, 0.703777131747288, 16.640625, 0.925537780267096, 1, 0.651365282808582, 0.0550660792951542, 0.925537780267096, 6.15979381443299, 0.0808080808080808, 2.68944533156798, 1.85528766803411, 1.50562253651751, 1.70885491348294, 2.50033160016978, 2.50033160016978, 1, 1, 27.3421052631579, 11.3730569948187, 1, 1, 1, 16.640625, 0.275000218514278, 2.50033160016978, 0.925537780267096, 1, 11.3730569948187, 1, 1, 0.0839650002624303, 0.033410583236771, 0.0416467209191001, 0.925537780267096, 0.0808080808080808, 0.919034908672214, 0.925537780267096, 0.925537780267096, 0.925537780267096, 1, 1, 1, 1, 0.925537780267096, 1.50562253651751, 2.20946305156831, 6.15979381443299, 1.77481622507801, 1, 1, 1, 0.150254668930391, 0.150254668930391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6.15979381443299, 1, 1, 6.15979381443299, 6.15979381443299, 1, 1, 1, 0.925537780267096, 6.15979381443299, 1, 6.15979381443299, 1, 1, 1, 1, 0.150254668930391, 0.150254668930391, 0.0550660792951542, 0.0550660792951542, 1, 1, 0.0550660792951542, 1, 1, 1, 1, 0.681367354147985, 0.681367354147985, 1, 0.150254668930391, 0.150254668930391, 4.92501414827391, 0.033410583236771, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.919034908672214, 0.925537780267096, 1, 1, 0.150254668930391, 1, 6.15979381443299, 0.925537780267096, 1, 1, 1, 0.925537780267096
4.21864951768489, 0.692558117566383, 0.822689262863633, 1.38319785623577, 0.699896820916153, 1, 0.699896820916153, 1, 1, 1, 1, 1, 0.245307245194699, 0.23820395738204, 0.23820395738204, 1, 1, 1.00558173251178, 1, 1.00489900992037, 1, 0.07185906351414, 1, 0.07185906351414, 1, 1, 1, 0.366172843278553, 10.7184466019417, 10.7184466019417, 0.213834524179352, 0.395896197948099, 1.00489900992037, 0.134831460674157, 0.0938442969221485, 1.00558173251178, 0.134831460674157, 0.048780487804878, 1, 1.61101791966798, 2.37754172948651, 2.68820039551747, 10.7184466019417, 3.33485540334855, 0.23820395738204, 1, 0.568806676541783, 0.363808025177026, 7.45806451612903, 1, 0.23820395738204, 0.134831460674157, 0.07185906351414, 1.13112797928819, 1.44518381149776, 2.5531763975706, 1, 1, 1, 0.23820395738204, 1.00621712099474, 1, 1.24337246054434, 0.568806676541783, 1, 0.303148203635214, 0.134831460674157, 0.134831460674157, 0.568806676541783, 0.23820395738204, 1, 1, 1, 1.00489900992037, 2.31312403461706, 2.94909596662031, 1.00489900992037, 17.3029315960912, 1, 0.568806676541783, 4.12162678049966, 1.31382015691008, 1.31382015691008, 1, 0.0938442969221485, 0.0938442969221485, 0.134831460674157, 1, 0.23820395738204, 1, 1.00602688919796, 1.31382015691008, 4.21864951768489, 1, 7.45806451612903, 0.395896197948099, 1, 0.23820395738204, 0.23820395738204, 1, 1.8876404494382, 1, 1, 1.8876404494382, 1.00558173251178, 1, 4.21864951768489, 4.21864951768489, 1.31382015691008, 1.44518381149776, 1, 7.45806451612903, 0.568806676541783, 1, 1, 1, 1.00489900992037, 1.00489900992037, 1.00558173251178, 1.00558173251178, 1, 4.21864951768489, 0.568806676541783, 1, 1, 1, 1, 1.00628213576478, 1.00628213576478, 1, 1.00489900992037, 0.623259315016937, 2.5531763975706, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2.332979541046, 1.7765404821525, 1.00489900992037, 1, 4.21864951768489, 1, 1, 2.5531763975706, 1.00489900992037, 4.21864951768489, 1, 7.45806451612903
3.8764367816092, 2.33948462177889, 1.95894647764972, 3.23508925416828, 3.8764367816092, 1.18311947181233, 1, 1, 1, 1, 1, 3.8764367816092, 6.76945244956772, 1, 1, 3.8764367816092, 3.8764367816092, 0.17477328936521, 0.0953456845910528, 1, 3.8764367816092, 9.67919075144509, 3.8764367816092, 1, 3.8764367816092, 1, 1, 0.549956369121703, 12.6057971014493, 12.6057971014493, 0.333457703066958, 0.677497607338128, 0.253361881150928, 0.442447872520766, 0.0496083550913838, 1, 3.8764367816092, 3.8764367816092, 1, 0.830449420378671, 0.653857569802669, 1.51444503492841, 1.18311947181233, 0.065359477124183, 1, 6.76945244956772, 0.19230365235137, 1.36408385808632, 6.76945244956772, 0.369601518716466, 1, 3.8764367816092, 1.48256996185332, 1.16543294493946, 1.46210142300036, 0.677497607338128, 1, 1, 1, 1.66569592287608, 0.857388692012658, 3.8764367816092, 0.771381079604105, 3.8764367816092, 0.17477328936521, 0.386202124745939, 0.677497607338128, 0.677497607338128, 0.335821400892394, 0.17477328936521, 0.17477328936521, 1, 0.17477328936521, 1.18311947181233, 1.70904083075892, 1.21807575456639, 0.677497607338128, 12.6057971014493, 1, 6.76945244956772, 0.335821400892394, 12.6057971014493, 9.67919075144509, 1, 0.369601518716466, 0.369601518716466, 1, 1, 0.369601518716466, 1, 1.76486808008337, 12.6057971014493, 6.76945244956772, 3.8764367816092, 1, 1, 3.8764367816092, 0.645438078110614, 0.0953456845910528, 6.76945244956772, 0.645438078110614, 1, 1, 0.645438078110614, 0.17477328936521, 1, 6.76945244956772, 0.17477328936521, 1.20190835445359, 2.20315662449072, 6.76945244956772, 1, 1, 1, 3.8764367816092, 0.677497607338128, 0.17477328936521, 0.17477328936521, 12.6057971014493, 12.6057971014493, 3.8764367816092, 3.8764367816092, 6.76945244956772, 1, 1, 1, 1, 0.871866471836536, 0.871866471836536, 0.065359477124183, 3.23508925416828, 0.922869068483919, 0.17477328936521, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.480168731794926, 0.253361881150928, 0.677497607338128, 1, 0.17477328936521, 0.17477328936521, 1, 1.18311947181233, 1, 1, 1, 1.18311947181233
4.26058631921824, 1.96199667256389, 1.96199667256389, 3.38267736540131, 7.54248366013072, 0.178835110746514, 10.8459016393443, 0.178835110746514, 1, 4.26058631921824, 1, 1, 7.54248366013072, 1, 4.26058631921824, 1, 0.0671015843429636, 4.26058631921824, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.636682735058735, 7.54248366013072, 7.54248366013072, 0.496557939269532, 1.06064022340591, 0.2858920922495, 0.0977917981072555, 0.178835110746514, 7.54248366013072, 0.2858920922495, 1, 1, 0.804921547649727, 0.836372920635544, 1.11811936607615, 0.416650397147525, 4.26058631921824, 1, 1, 0.0977917981072555, 0.787940866215162, 0.371470823151685, 1, 1, 0.0977917981072555, 2.70818086225026, 1.17549574155924, 1, 1, 1, 1, 1, 1, 1.17549574155924, 1, 1.17549574155924, 1, 1, 0.727777183627947, 0.761942426242475, 0.761942426242475, 0.737593039318777, 1, 1, 1, 1, 0.737593039318777, 1.66682746422254, 7.4361572400949, 4.26058631921824, 17.5181518151815, 1, 0.761942426242475, 24.2790697674419, 0.30927217920444, 0.30927217920444, 1, 0.178835110746514, 0.178835110746514, 1, 0.178835110746514, 1, 1, 0.178835110746514, 0.178835110746514, 1, 1, 1, 0.178835110746514, 1, 1, 1, 1, 0.125120418295369, 4.26058631921824, 4.26058631921824, 0.0293669483307937, 0.0671015843429636, 1, 0.0509599431144821, 0.178835110746514, 1.06064022340591, 1.06064022340591, 1, 4.26058631921824, 1, 4.26058631921824, 1, 0.416650397147525, 1, 1, 2.53428176676309, 2.53428176676309, 1, 7.54248366013072, 0.761942426242475, 4.26058631921824, 1, 1, 1, 1.19010783117075, 1.1085801063022, 0.0671015843429636, 17.5181518151815, 1.93962802081792, 3.73540357148678, 0.0509599431144821, 4.26058631921824, 4.26058631921824, 1, 1, 7.54248366013072, 7.54248366013072, 7.54248366013072, 1, 1, 1.06064022340591, 4.26058631921824, 4.26058631921824, 1, 1, 1, 1, 0.737593039318777, 1, 0.761942426242475, 1, 0.761942426242475
